iter	RMSE
673	0.01251269882
674	0.01248861783
675	0.01246443703
676	0.01244628956
677	0.01242546688
678	0.01239704085
679	0.01238177934
680	0.0123568314
681	0.01233525094
682	0.0123185502
683	0.01229316568
684	0.01227333986
685	0.01224678137
686	0.01222581904
687	0.01220558469
688	0.01218785577
689	0.01216796168
690	0.0121447347
691	0.01213219705
692	0.01211516279
693	0.01209473161
694	0.01207687782
695	0.01206072003
696	0.01204353856
697	0.01202311422
698	0.01200068625
699	0.01197716371
700	0.01196065543
701	0.01194090176
702	0.01192630039
703	0.01189717146
704	0.0118758032
705	0.01186195665
706	0.01184125263
707	0.01182677322
708	0.01180299223
709	0.01179038644
710	0.01176951723
711	0.01174577757
712	0.01172430179
713	0.01171253864
714	0.01169416582
715	0.01167231925
716	0.01164511215
717	0.01162424551
718	0.01160737123
719	0.01159711221
720	0.01157745408
721	0.0115505292
722	0.01153433113
723	0.01151128571
724	0.01149513845
725	0.01148217733
726	0.01145753483
727	0.01143796479
728	0.0114270326
729	0.01140294759
730	0.01138584338
731	0.01136511153
732	0.01134447289
733	0.01132636354
734	0.01130697904
735	0.01128025173
736	0.01126237281
737	0.01122923692
738	0.01120966093
739	0.01118267435
740	0.01116772963
741	0.01114554915
742	0.01113061185
743	0.0111088559
744	0.01108633025
745	0.01106663251
746	0.01103573481
747	0.0110135247
748	0.01100061768
749	0.0109803819
750	0.0109610207
751	0.01093680607
752	0.01091965655
753	0.01089675333
754	0.01087796267
755	0.01086164641
756	0.01084125848
757	0.01082484964
758	0.01081227849
759	0.01079357465
760	0.01076796644
761	0.01075745564
762	0.0107422309
763	0.01072477406
764	0.01070964747
765	0.01069771884
766	0.01067925764
767	0.01066187485
768	0.01065059644
769	0.01063466823
770	0.01061930975
771	0.01060509001
772	0.01058819107
773	0.01057340836
774	0.01055331403
775	0.01053133145
776	0.0105084908
777	0.01049339018
778	0.01046885978
779	0.01044779486
780	0.01043125839
781	0.01041750031
782	0.01040129162
783	0.010382559
784	0.01036538357
785	0.0103496203
786	0.01033755756
787	0.01032355526
788	0.01031086976
789	0.01029218104
790	0.01027327558
791	0.010259768
792	0.01024448599
793	0.01022418736
794	0.01020301865
795	0.01018092439
796	0.01016739128
797	0.01014880736
798	0.0101342093
799	0.01011286162
800	0.01009712047
801	0.01008118133
802	0.01006204694
803	0.01004452656
804	0.01002770685
805	0.01001309278
806	0.009999510419
807	0.009982003993
808	0.009962372125
809	0.009934068349
810	0.009914149239
811	0.009893330544
812	0.009874181322
813	0.009859876648
814	0.009841772679
815	0.009820000355
816	0.009800537429
817	0.009781069611
818	0.00977280744
819	0.009753413521
820	0.009738053669
821	0.009727779213
822	0.009717602211
823	0.009703715364
824	0.009690519144
825	0.00967483248
826	0.009661053793
827	0.009649177187
828	0.009622668184
829	0.009612452943
830	0.009592399922
831	0.009573273817
832	0.009556942218
833	0.009540686139
834	0.009526014285
835	0.0095080609
836	0.009495756809
837	0.009477696682
838	0.009463697989
839	0.00944669507
840	0.00942711163
841	0.009410232842
842	0.009393208544
843	0.009374924601
844	0.00935604589
845	0.009346449324
846	0.009327458768
847	0.009317338657
848	0.00929996507
849	0.009285274412
850	0.009273208947
851	0.009257095499
852	0.009241142621
853	0.009228240855
854	0.00920696279
855	0.009192252247
856	0.009179693081
857	0.009162782275
858	0.009150536372
859	0.00913819589
860	0.009118200354
861	0.009101987943
862	0.009084769874
863	0.009075901894
864	0.009061832878
865	0.009050017834
866	0.009033099697
867	0.00901831185
868	0.009003326548
869	0.008990175816
870	0.008975613584
871	0.008963462754
872	0.008951760765
873	0.008937409676
874	0.008923055396
875	0.008910763344
876	0.008887102417
877	0.008873406462
878	0.008859522428
879	0.008843266425
880	0.008828065151
881	0.008817474994
882	0.008798313907
883	0.00878470962
884	0.008770294406
885	0.008756404396
886	0.008739798434
887	0.008725313548
888	0.008712264802
889	0.008684332421
890	0.008664494821
891	0.008650881902
892	0.008642924733
893	0.008629167809
894	0.008605311022
895	0.008593452595
896	0.008577854189
897	0.008565597037
898	0.008554192525
899	0.008536939334
900	0.008523847252
901	0.008504509202
902	0.008486846891
903	0.008474616177
904	0.008455374285
905	0.008444452786
906	0.008429496225
907	0.008402054718
908	0.008390956023
909	0.008377979638
910	0.008359609331
911	0.008341777138
912	0.008322790415
913	0.008317308583
914	0.00829775347
915	0.008284421879
916	0.008268290698
917	0.008260916006
918	0.008246813692
919	0.008238119569
920	0.008226256955
921	0.008208852646
922	0.0081930553
923	0.008182582755
924	0.008170391928
925	0.008158349372
926	0.008145488899
927	0.008135986534
928	0.008123733346
929	0.008112320072
930	0.008105870196
931	0.008091588665
932	0.008078035801
933	0.008062787358
934	0.008053028715
935	0.008037377154
936	0.008023713251
937	0.008011244021
938	0.00800091142
939	0.007989870008
940	0.007977559521
941	0.007959679405
942	0.007944518591
943	0.007933909178
944	0.007920155718
945	0.007907740754
946	0.007891818098
947	0.007877424422
948	0.007864706242
949	0.007850136871
950	0.007837175058
951	0.007824912587
952	0.007813621073
953	0.007797097527
954	0.00778728196
955	0.007771134168
956	0.007759054249
957	0.007747750388
958	0.007736065423
959	0.007725099728
960	0.007712799031
961	0.007704093778
962	0.007692735243
963	0.00768164471
964	0.007668446399
965	0.00765344891
966	0.007634036069
967	0.00762579394
968	0.007612748345
969	0.007604106435
970	0.007594927628
971	0.007583371508
972	0.007573173501
973	0.00754984591
974	0.007540229461
975	0.007529537071
976	0.007516476211
977	0.007505307215
978	0.007496555776
979	0.007482461816
980	0.007470335635
981	0.007461507507
982	0.007450509762
983	0.007427962301
984	0.007418626983
985	0.007398328097
986	0.00737672887
987	0.007368892094
988	0.007358848319
989	0.007345652067
990	0.007332086284
991	0.007322089439
992	0.007310335739
993	0.007294613774
994	0.007289157265
995	0.007280830568
996	0.007266508651
997	0.007253682512
998	0.00723908857
999	0.007231110862
1000	0.007222677732
1001	0.007202030187
1002	0.007191227648
1003	0.007176795001
1004	0.007161411757
1005	0.007147237753
1006	0.007132235017
1007	0.007118256849
1008	0.007110896481
1009	0.007102158571
1010	0.007089789364
1011	0.007082815521
1012	0.007063891658
1013	0.007051935542
1014	0.00704224248
1015	0.007029861473
1016	0.007016917493
1017	0.007001193471
1018	0.006986635451
1019	0.006975703644
1020	0.006965489142
1021	0.006955755603
1022	0.006947869162
1023	0.00692923406
1024	0.006914423671
1025	0.006903834818
1026	0.006894342338
1027	0.006884429756
1028	0.00686994462
1029	0.006862025345
1030	0.006853005866
1031	0.006841337298
1032	0.006831807923
1033	0.006822501775
1034	0.00681387977
1035	0.006800477776
1036	0.006784649783
1037	0.006771054927
1038	0.006757096861
1039	0.006744751851
1040	0.006735956617
1041	0.006723121401
1042	0.006715478275
1043	0.006698547939
1044	0.006688664668
1045	0.00668066447
1046	0.006661280904
1047	0.006650797806
1048	0.006636908833
1049	0.006627360991
1050	0.006619232717
1051	0.006606137221
1052	0.006594036978
1053	0.006586765519
1054	0.006576189076
1055	0.006566759609
1056	0.006557397687
1057	0.006546224453
1058	0.006536194642
1059	0.006521146042
1060	0.00651466535
1061	0.006501534553
1062	0.006489261508
1063	0.006474593536
1064	0.006466406595
1065	0.006458703783
1066	0.006446733794
1067	0.006437854959
1068	0.006428055704
1069	0.006414669114
1070	0.006403902447
1071	0.006397374434
1072	0.006383912982
1073	0.006373489346
1074	0.006366702479
1075	0.006356863515
1076	0.006345035535
1077	0.006335102898
1078	0.006325288637
1079	0.006315801612
1080	0.006305686923
1081	0.006298505469
1082	0.006288374121
1083	0.006273824739
1084	0.006267021176
1085	0.006257866868
1086	0.006247392458
1087	0.006239401749
1088	0.006227743901
1089	0.006217291535
1090	0.006209071885
1091	0.006199819394
1092	0.006192574622
1093	0.006182811279
1094	0.006171714659
1095	0.006162972328
1096	0.006152096764
1097	0.006145467467
1098	0.00613706747
1099	0.006129822917
1100	0.006120726355
1101	0.006112477688
1102	0.006100938284
1103	0.006087621391
1104	0.006077126985
1105	0.006071100041
1106	0.006062592147
1107	0.006047380947
1108	0.00603925502
1109	0.006032607184
1110	0.006024523841
1111	0.006016340299
1112	0.00600860793
1113	0.005999062755
1114	0.005987714695
1115	0.005978405045
1116	0.005969836998
1117	0.005959203094
1118	0.005952129438
1119	0.005942820112
1120	0.005933475558
1121	0.005926133103
1122	0.005916351043
1123	0.005906278795
1124	0.005896428778
1125	0.005886896223
1126	0.005878711149
1127	0.00586826202
1128	0.005859745447
1129	0.005851488112
1130	0.005845379314
1131	0.005837150838
1132	0.005831750549
1133	0.00582006301
1134	0.005810732545
1135	0.005801163687
1136	0.005793895997
1137	0.005780172973
1138	0.005773440894
1139	0.005764736253
1140	0.005755442807
1141	0.005747055963
1142	0.005738327242
1143	0.005726095736
1144	0.00571243129
1145	0.005699210147
1146	0.005691210012
1147	0.005683430794
1148	0.005677765504
1149	0.005667990069
1150	0.005662530978
1151	0.005649926183
1152	0.005642006887
1153	0.005633545792
1154	0.005621418724
1155	0.005613780506
1156	0.005603482443
1157	0.005589837081
1158	0.00558260797
1159	0.005575667425
1160	0.005567302205
1161	0.005559597278
1162	0.005551509644
1163	0.005544891212
1164	0.005538694299
1165	0.005528795817
1166	0.005518134743
1167	0.005509388893
1168	0.005501978563
1169	0.005494785592
1170	0.005486870614
1171	0.005471526683
1172	0.00546396923
1173	0.005456153708
1174	0.005448356148
1175	0.005439864512
1176	0.005429966626
1177	0.005419546342
1178	0.005412822598
1179	0.005405948629
1180	0.005397327466
1181	0.005392391347
1182	0.005384678959
1183	0.005377295718
1184	0.005361607318
1185	0.005353719904
1186	0.005346112601
1187	0.005339411188
1188	0.005332730994
1189	0.005327280188
1190	0.0053185014
1191	0.005310652928
1192	0.005301406473
1193	0.005294041779
1194	0.005287069979
1195	0.005279905374
1196	0.005270245326
1197	0.005261915498
1198	0.005256597142
1199	0.005248861445
1200	0.005243230082
1201	0.005234800615
1202	0.005225301983
1203	0.005215292014
1204	0.005204631859
1205	0.005194088272
1206	0.005184789994
1207	0.005175590847
1208	0.005167420463
1209	0.005156211109
1210	0.005146509525
1211	0.005139578778
1212	0.005134060705
1213	0.005127474048
1214	0.005113068257
1215	0.005107100135
1216	0.005098407891
1217	0.005089299826
1218	0.005075409279
1219	0.005067617648
1220	0.005059552947
1221	0.005051042315
1222	0.005039139771
1223	0.005032114442
1224	0.005025487366
1225	0.005019102603
1226	0.005013166871
1227	0.005008889052
1228	0.005001287583
1229	0.004996326911
1230	0.004989535337
1231	0.004982200338
1232	0.004970690537
1233	0.004964304219
1234	0.004956881078
1235	0.004949807502
1236	0.004939835096
1237	0.004934105285
1238	0.004921122497
1239	0.00491076296
1240	0.004903618854
1241	0.004892853891
1242	0.00488506368
1243	0.004878316993
1244	0.004869631207
1245	0.004860184371
1246	0.004850750878
1247	0.004844804047
1248	0.004836916166
1249	0.004829779727
1250	0.004820033304
1251	0.004812838793
1252	0.004803588385
1253	0.004797711602
1254	0.004785110899
1255	0.004776500397
1256	0.004771337713
1257	0.00476451257
1258	0.004757539354
1259	0.004750189433
1260	0.004743867508
1261	0.004736408136
1262	0.004726166078
1263	0.004719076006
1264	0.004712889227
1265	0.004702820845
1266	0.00469631721
1267	0.004691375592
1268	0.004682829533
1269	0.004673265111
1270	0.004663940212
1271	0.004656537656
1272	0.004649133293
1273	0.004643033785
1274	0.004636680589
1275	0.004629475726
1276	0.004622494375
1277	0.004611770871
1278	0.004605540349
1279	0.004597810356
1280	0.004590559438
1281	0.004584917002
1282	0.004579872564
1283	0.004575197372
1284	0.004567210564
1285	0.004558889155
1286	0.004549522101
1287	0.004542627668
1288	0.004536084728
1289	0.00453009944
1290	0.0045241682
1291	0.004518275488
1292	0.004513977898
1293	0.004509519413
1294	0.004504203528
1295	0.004498433526
1296	0.004493304763
1297	0.004487643486
1298	0.004481955302
1299	0.004470410077
1300	0.00446496779
1301	0.004459853948
1302	0.004454119639
1303	0.004444183055
1304	0.004433569216
1305	0.004427168479
1306	0.004419679311
1307	0.004414399899
1308	0.004407962045
1309	0.004400937454
1310	0.00439345852
1311	0.004386426473
1312	0.004381404004
1313	0.004376820033
1314	0.004371881163
1315	0.004364759695
1316	0.004360154261
1317	0.004355024374
1318	0.004347152191
1319	0.004337234655
1320	0.004332243198
1321	0.004324136272
1322	0.004318148959
1323	0.004312342606
1324	0.004308501053
1325	0.004304264454
1326	0.004292668188
1327	0.004289776066
1328	0.004284302137
1329	0.004279388382
1330	0.004274424587
1331	0.004269332085
1332	0.004263559108
1333	0.004256249911
1334	0.004247021446
1335	0.004239964966
1336	0.004232284442
1337	0.004224672248
1338	0.004218022402
1339	0.00421101594
1340	0.004207257711
1341	0.004202505222
1342	0.004198255057
1343	0.004188518408
1344	0.004182492287
1345	0.004174766721
1346	0.004170207053
1347	0.004165070796
1348	0.004159358778
1349	0.004155158434
1350	0.004149099126
1351	0.00414279985
1352	0.004137717466
1353	0.004131570271
1354	0.004126427348
1355	0.004120844488
1356	0.004115370536
1357	0.004109716728
1358	0.004103237369
1359	0.004098382231
1360	0.004093500557
1361	0.004087055945
1362	0.004081789976
1363	0.00407696918
1364	0.004072842861
1365	0.00406039664
1366	0.004052896931
1367	0.004047106137
1368	0.004042534732
1369	0.004037291457
1370	0.00403291662
1371	0.004024393368
1372	0.004015496738
1373	0.004010412038
1374	0.004004095241
1375	0.003996834307
1376	0.003989922481
1377	0.003985438819
1378	0.003979684984
1379	0.003974635168
1380	0.003969869039
1381	0.003963493385
1382	0.003955758533
1383	0.003950644651
1384	0.003942012561
1385	0.003936819247
1386	0.003929225785
1387	0.003920901826
1388	0.003916780928
1389	0.003911578169
1390	0.003904148028
1391	0.003899603039
1392	0.003894927418
1393	0.003886899325
1394	0.003880622549
1395	0.003872919133
1396	0.003865541167
1397	0.003860677218
1398	0.003856254051
1399	0.003849737723
1400	0.003843481671
1401	0.00383909005
1402	0.003829493834
1403	0.003822836456
1404	0.003814667631
1405	0.00381069775
1406	0.003800871557
1407	0.003795002463
1408	0.003786637603
1409	0.003781809892
1410	0.003776555442
1411	0.003770326451
1412	0.003767437529
1413	0.003758030815
1414	0.003753669541
1415	0.003747681388
1416	0.003743259725
1417	0.003738116109
1418	0.003731756986
1419	0.003726878448
1420	0.003724086383
1421	0.003719638083
1422	0.003714352381
1423	0.003705753644
1424	0.003697982669
1425	0.003691972037
1426	0.003685831502
1427	0.003680149666
1428	0.003675591988
1429	0.003670033308
1430	0.003664724698
1431	0.00365827492
1432	0.003652618187
1433	0.003645002967
1434	0.003639563126
1435	0.003634064233
1436	0.003628886011
1437	0.003621693933
1438	0.003612478477
1439	0.003608320408
1440	0.003602589395
1441	0.003594304029
1442	0.003591150351
1443	0.003586247376
1444	0.003579608601
1445	0.003573606666
1446	0.003569017902
1447	0.003561887163
1448	0.00355850735
1449	0.003549645082
1450	0.00354005518
1451	0.003534416097
1452	0.003529898132
1453	0.003526785762
1454	0.003523807054
1455	0.003518970653
1456	0.003510320565
1457	0.003504820605
1458	0.003499149709
1459	0.003490831353
1460	0.003486014382
1461	0.003481860435
1462	0.003474552704
1463	0.00346563923
1464	0.003460473704
1465	0.003449521921
1466	0.003444388
1467	0.003437918295
1468	0.003433747572
1469	0.00342960304
1470	0.003424234999
1471	0.003419518009
1472	0.003413673911
1473	0.003404025722
1474	0.003400854872
1475	0.003397783205
1476	0.003392424294
1477	0.00338602905
1478	0.003378349368
1479	0.003372658976
1480	0.003370222096
1481	0.003365504652
1482	0.003358332999
1483	0.003353886651
1484	0.00335098853
1485	0.00334542258
1486	0.003341972343
1487	0.003336701081
1488	0.003330509491
1489	0.003322195079
1490	0.003313555342
1491	0.003309252759
1492	0.003303989872
1493	0.003299325575
1494	0.003296783943
1495	0.003290244981
1496	0.003287249619
1497	0.003279985655
1498	0.003274660292
1499	0.003267829739
